date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:42:20	246/246	---M--	200	added ('OK')	text/css	etag:%22585e3a06-f6%22	http://demo.ovathemes.com/eventmana/wp-content/themes/eventmana-child/style.css?ver=eventmana	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/themes/eventmana-child/style7beb.css	(from http://demo.ovathemes.com/eventmana/)
20:42:20	10986/10986	---MCZ	200	added ('OK')	text/css	etag:W/%225c3567dd-2aea%22	http://demo.ovathemes.com/eventmana/wp-content/themes/eventmana/extend/css/fix.css?ver=5.2.4	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/themes/eventmana/extend/css/fix4d2c.css	(from http://demo.ovathemes.com/eventmana/)
20:42:25	10056/10056	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573eaa90-2748%22	http://demo.ovathemes.com/eventmana/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://demo.ovathemes.com/eventmana/)
20:42:26	22374/22374	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d575ae9-5766%22	http://demo.ovathemes.com/eventmana/wp-content/plugins/instagram-slider-widget/assets/js/jquery.flexslider-min.js?ver=2.2	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/plugins/instagram-slider-widget/assets/js/jquery.flexslider-mindc8c.js	(from http://demo.ovathemes.com/eventmana/)
20:42:26	484857/484857	---MCZ	200	added ('OK')	text/css	etag:W/%225d709267-765f9%22	http://demo.ovathemes.com/eventmana/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/plugins/js_composer/assets/css/js_composer.min52c7.css	(from http://demo.ovathemes.com/eventmana/)
20:42:27	9566/9566	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d575aeb-255e%22	http://demo.ovathemes.com/eventmana/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://demo.ovathemes.com/eventmana/)
20:42:27	2750/2750	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d575aeb-abe%22	http://demo.ovathemes.com/eventmana/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.7.0	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min3088.js	(from http://demo.ovathemes.com/eventmana/)
20:42:28	96873/96873	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cfde36c-17a69%22	http://demo.ovathemes.com/eventmana/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-includes/js/jquery/jquery4a5f.js	(from http://demo.ovathemes.com/eventmana/)
20:42:28	992/992	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d709267-3e0%22	http://demo.ovathemes.com/eventmana/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js?ver=6.0.5	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart52c7.js	(from http://demo.ovathemes.com/eventmana/)
20:42:28	876/876	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Oct%202019%2015:03:18%20GMT	http://demo.ovathemes.com/eventmana/xmlrpc.php?rsd	/home/halwa/websites/events/demo.ovathemes.com/eventmana/xmlrpc0db0.php	(from http://demo.ovathemes.com/eventmana/)
20:42:29	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	http://demo.ovathemes.com/eventmana/wp-includes/wlwmanifest.xml	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-includes/wlwmanifest.xml	(from http://demo.ovathemes.com/eventmana/)
20:42:31	2273/2273	---MCZ	200	added ('OK')	application/json	date:Wed,%2023%20Oct%202019%2015:03:20%20GMT	http://demo.ovathemes.com/eventmana/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.ovathemes.com%2Feventmana%2F	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-json/oembed/1.0/embedac38.json	(from http://demo.ovathemes.com/eventmana/)
20:42:33	2368/2368	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Oct%202019%2015:03:21%20GMT	http://demo.ovathemes.com/eventmana/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.ovathemes.com%2Feventmana%2F&format=xml	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-json/oembed/1.0/embed07f0	(from http://demo.ovathemes.com/eventmana/)
20:42:33	531116/531116	---MCZ	200	added ('OK')	application/json	date:Wed,%2023%20Oct%202019%2015:03:20%20GMT	http://demo.ovathemes.com/eventmana/wp-json/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-json/index.html	(from http://demo.ovathemes.com/eventmana/)
20:42:33	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Oct%202019%2015:03:23%20GMT	http://demo.ovathemes.com/eventmana/wp-login.php?action=register	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-login0ddc.php	(from http://demo.ovathemes.com/eventmana/)
20:42:35	4646/4646	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:24%20GMT	http://demo.ovathemes.com/eventmana/wp-login.php?registration=disabled	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-loginc94b.html	(from http://demo.ovathemes.com/eventmana/)
20:42:36	4504/4504	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:25%20GMT	http://demo.ovathemes.com/eventmana/wp-login.php?action=login	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-login456e.html	(from http://demo.ovathemes.com/eventmana/)
20:42:45	86079/86079	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:28%20GMT	http://demo.ovathemes.com/eventmana/home-2/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/home-2/index.html	(from http://demo.ovathemes.com/eventmana/)
20:42:45	121776/121776	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:28%20GMT	http://demo.ovathemes.com/eventmana/home-page/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/home-page/index.html	(from http://demo.ovathemes.com/eventmana/)
20:42:51	136454/136454	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a8f-21506%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/blog-post-3.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/blog-post-3.jpg	(from http://demo.ovathemes.com/eventmana/)
20:42:52	33109/33109	---M--	200	added ('OK')	image/png	etag:%22585e3a8b-8155%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/slider-4-avatar.png	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/slider-4-avatar.png	(from http://demo.ovathemes.com/eventmana/)
20:42:52	87889/87889	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:36%20GMT	http://demo.ovathemes.com/eventmana/event-list/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/event-list/index.html	(from http://demo.ovathemes.com/eventmana/)
20:42:59	35217/35217	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9c-8991%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_1490323251.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_1490323251.jpg	(from http://demo.ovathemes.com/eventmana/)
20:42:59	88769/88769	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:42%20GMT	http://demo.ovathemes.com/eventmana/event-grid/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/event-grid/index.html	(from http://demo.ovathemes.com/eventmana/)
20:42:59	64418/64418	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:43%20GMT	http://demo.ovathemes.com/eventmana/conference-category/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/conference-category/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:05	31420/31420	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9c-7abc%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_1258062861.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_1258062861.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:05	86130/86130	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:50%20GMT	http://demo.ovathemes.com/eventmana/past-events/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/past-events/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:05	54016/54016	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:50%20GMT	http://demo.ovathemes.com/eventmana/upcoming-events/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/upcoming-events/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:11	35197/35197	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9c-897d%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_1646736051.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_1646736051.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:13	136777/136777	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:56%20GMT	http://demo.ovathemes.com/eventmana/event/bottlerock-napa-valley-2016/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/event/bottlerock-napa-valley-2016/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:17	138021/138021	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:03:56%20GMT	http://demo.ovathemes.com/eventmana/event/2016-calgary-comic-entertainment-expo/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/event/2016-calgary-comic-entertainment-expo/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:20	314577/314577	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a8a-4ccd1%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/background-img-slider.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/background-img-slider.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:20	39993/39993	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9d-9c39%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_2564924741.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_2564924741.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:21	31945/31945	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9d-7cc9%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_2171192141.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_2171192141.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:23	35126/35126	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9b-8936%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_149032325.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_149032325.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:25	31840/31840	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9b-7c60%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_125806286.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_125806286.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:25	73112/73112	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:04:11%20GMT	http://demo.ovathemes.com/eventmana/blog-page/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/blog-page/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:25	63511/63511	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:04:11%20GMT	http://demo.ovathemes.com/eventmana/image-with-blog-post/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/image-with-blog-post/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:27	49324/49324	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202019%2015:04:13%20GMT	http://demo.ovathemes.com/eventmana/1	/home/halwa/websites/events/demo.ovathemes.com/eventmana/1	(from http://demo.ovathemes.com/eventmana/)
20:43:27	49404/49404	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202019%2015:04:15%20GMT	http://demo.ovathemes.com/eventmana/?page_id=14434343434343	/home/halwa/websites/events/demo.ovathemes.com/eventmana/index0e5c.html	(from http://demo.ovathemes.com/eventmana/)
20:43:29	54237/54237	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:04:16%20GMT	http://demo.ovathemes.com/eventmana/contact-us/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/contact-us/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:32	136713/136713	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:04:17%20GMT	http://demo.ovathemes.com/eventmana/event/the-worlds-greatest-tribute-bands-on-axs-tv/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/event/the-worlds-greatest-tribute-bands-on-axs-tv/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:33	90683/90683	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:04:16%20GMT	http://demo.ovathemes.com/eventmana/cart/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/cart/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:33	26845/26845	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9c-68dd%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_300277832.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_300277832.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:35	139192/139192	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:04:18%20GMT	http://demo.ovathemes.com/eventmana/event/ladies-free-all-night-elleven45/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/event/ladies-free-all-night-elleven45/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:37	28958/28958	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9c-711e%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_256492474.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_256492474.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:40	139166/139166	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:04:23%20GMT	http://demo.ovathemes.com/eventmana/event/chicago-food-truck-festival/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/event/chicago-food-truck-festival/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:41	36866/36866	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9c-9002%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_164673605.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/shutterstock_164673605.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:41	6239/6239	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a8b-185f%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/avatar-1.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/avatar-1.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:41	136717/136717	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:04:24%20GMT	http://demo.ovathemes.com/eventmana/event/soulfuelwv-2016-christian-music-festival/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/event/soulfuelwv-2016-christian-music-festival/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:42	139166/139166	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:04:27%20GMT	http://demo.ovathemes.com/eventmana/event/the-governors-ball-music-festival-2016/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/event/the-governors-ball-music-festival-2016/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:43	6758/6758	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a8b-1a66%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/avatar-2.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/avatar-2.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:43	135363/135363	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2015:04:31%20GMT	http://demo.ovathemes.com/eventmana/event/boots-and-hearts-2016/	/home/halwa/websites/events/demo.ovathemes.com/eventmana/event/boots-and-hearts-2016/index.html	(from http://demo.ovathemes.com/eventmana/)
20:43:45	7112/7112	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a8b-1bc8%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/avatar-3.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/avatar-3.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:45	6041/6041	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a8b-1799%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/avatar-4.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/avatar-4.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:54	65605/65605	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9a-10045%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/latest-9.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/latest-9.jpg	(from http://demo.ovathemes.com/eventmana/)
20:43:57	36323/36323	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9a-8de3%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/latest-8.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/latest-8.jpg	(from http://demo.ovathemes.com/eventmana/)
20:44:08	111905/111905	---M--	200	added ('OK')	image/jpeg	etag:%22585e3a9a-1b521%22	http://demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/latest-9a.jpg	/home/halwa/websites/events/demo.ovathemes.com/eventmana/wp-content/uploads/2015/09/latest-9a.jpg	(from http://demo.ovathemes.com/eventmana/)
